page,keyword,content,user,time,reposts,comments,likes,url
4,法国立法选举,法国历史性立法选举首轮投票日。坐等法国晚间六点后的出口民调...周日法国多家国家级报纸并不出刊，这天出刊的标志性法媒，除了我，国内从没人发，就只能我来:法国销量最大的报纸、区域性大报《法兰西西部报》头条:“立法选举:选择时刻”；路易威登旗下《巴黎人报》:“立法选举:历史性投票”；极右翼《星期日报》采访政治理念相同的75岁法国前欧洲议员、前文化部国务秘书、狂人国(Puy du Fou）主题公园创始人Philippe de Villiers菲利普.德维利耶，介绍他是“唯一一位因政治分歧而辞职的高级公务员”哈哈哈，含沙射影谁很明了～亲马克龙《周日论坛报》的头版，用一个词组形容这次历史性立法选举:“Le saut dans le vide”，比较出名的是，1960年法国艺术家伊夫.克莱因(克莱因蓝～）把自己张开双臂、从高处纵身下跳的行为艺术作品取了这个名字，有译作“跃/坠入虚空”，也有译作“自由坠落”，同时它也是1980年上映的意大利导演Marco Bellocchio马可.贝洛奇奥执导的影片《虚无缥缈》的法语译名。本周日国家级法媒的洗版广告来自巴黎奥运会合作伙伴LVMH路易威登；BFMTV的宣传海报，“2023-2024季度第一新闻频道”，深情感谢观众“我们最美的勋章，就是您”。其实该频道最近收视第一不保，被极右翼CNews频道超越；巴黎地铁14号线延长线日前通车，最近在宣传推广，海报上重点介绍巴黎市中心可抵达巴黎-奥利机场，从巴黎市中心Châtelet夏特莱到机场只需25分钟。 ,欢欢在法国,2024-06-30 21:24,0,0,5,https://weibo.com/2398792114/OlqITzmoN
5,法国立法选举,在2024年第一轮立法选举之前，法国女性在巴黎举行反对极右翼的抗议活动。“我的意思是，法国左派知道如何引人注目。” 飞扬军事超话#烽火问鼎计划# L飞扬军事铁背心的微博视频 ​,飞扬军事铁背心,2024-06-30 19:39,0,10,8,https://weibo.com/2139949234/Olq2mhhT2
5,法国立法选举,法国🇫🇷立法选举，马克龙和布里吉塔在Touquet投票。马克龙突然解散国民议会，呼吁大家去投票重新选举，似乎起到了一定的作用，在今天中午12点之前，总投票率为25.9%，2022年投票率为18.43%，是1981年以来投票率最高的一次。Législatives: Emmanuel Macron a voté au Touquet avec son épouse#法国##法国事儿# L法国漂的微博视频 ,法国漂,2024-06-30 19:29,0,16,9,https://weibo.com/2323101850/OlpYgb2O4
5,法国立法选举,法国🇫🇷立法选举，勒庞在Hénin-Beaumont投票，脸上洋溢着笑容。Marine Le Pen a voté à Hénin-Beaumont#法国##法国事儿# L法国漂的微博视频 ​,法国漂,2024-06-30 19:06,2,12,5,https://weibo.com/2323101850/OlpOYoYbf
5,法国立法选举,"法国🇫🇷立法选举，截止中午12点，总投票率为25.9%，呈逐渐上升趋势。Élections législatives 2024: le taux de participation à 12h est de 25,9%, en nette hausse #法国##法国事儿# ​",法国漂,2024-06-30 18:18,0,1,8,https://weibo.com/2323101850/OlpvvcbVt
5,法国立法选举,"法国🇫🇷立法选举，现任总理阿塔尔在Tulle投票。也许即将卸任的现任总理。前总理奥朗德也在这个投票站投了票。Législatives: Gabriel Attal a voté à Vanves, François Hollande s'est rendu aux urnes à Tulle#法国##法国事儿# L法国漂的微博视频 ​",法国漂,2024-06-30 18:13,1,4,6,https://weibo.com/2323101850/OlptlDlOU
5,法国立法选举,法国🇫🇷立法选举，极右小哥Jordan Bardella在Garches投票。法国新的总理即将诞生。Législatives: le président du Rassemblement national Jordan Bardella a voté à Garches#法国##法国事儿# L法国漂的微博视频 ​,法国漂,2024-06-30 17:59,0,3,7,https://weibo.com/2323101850/OlpnAno97
5,法国立法选举,法国🇫🇷立法选举，奥朗德打算重出江湖。Élections législatives 2024: François Hollande a voté à Tulle (Corrèze)#法国##法国事儿# ​,法国漂,2024-06-30 17:55,1,1,1,https://weibo.com/2323101850/Olpm9rRGq
5,法国立法选举,法国🇫🇷立法选举，比勒庞还右的极右Éric Zemmour在巴黎投票。他从小在93省长大，就他那个小身板儿，估计没少受到移民欺负，对移民可以说恨之入骨#法国##法国事儿# L法国漂的微博视频 ​,法国漂,2024-06-30 17:38,0,13,16,https://weibo.com/2323101850/Olpf7fRil
5,法国立法选举,法国🇫🇷今天立法选举第一轮投票，法国前总理Edouard Philippe在他所在的Le Havre市投票。Edouard Philippe在马克龙执政的第四年辞掉了总理一职，后来创建了自己的政党～地平线党。在马克龙竞选连任的时候一直保驾护航。我曾经预测他2027年会竞选总统，但现在随着极右翼的崛起，前途渺茫。#法国##法国事儿# L法国漂的微博视频 ,法国漂,2024-06-30 15:36,1,2,8,https://weibo.com/2323101850/OlorP8k2f
